date,portfolio_value,daily_return,realized_vol,expected_vol,drawdown,regime_score,turnover
2016-08-01,100000.0,0.0,0.0,0.0,0.0,0.2781668335952409,0.0
2016-08-02,100000.0,0.0,0.0,0.0,0.0,0.3084241441102186,0.0
2016-08-03,100000.0,0.0,0.0,0.0,0.0,0.3459628466215072,0.0
2016-08-04,100000.0,0.0,0.0,0.0,0.0,0.3299619308977499,0.0
2016-08-05,100000.0,0.0,0.0,0.0,0.0,0.30353774177734244,0.0
2016-08-08,100000.0,0.0,0.0,0.0,0.0,0.24517140907353496,0.0
2016-08-09,100000.0,0.0,0.0,0.0,0.0,0.19304309345475956,0.0
2016-08-10,100000.0,0.0,0.0,0.0,0.0,0.18635371160499303,0.0
2016-08-11,100000.0,0.0,0.0,0.0,0.0,0.2117476883435774,0.0
2016-08-12,100000.0,0.0,0.0,0.0,0.0,0.24655850443716085,0.0
2016-08-15,100000.0,0.0,0.0,0.0,0.0,0.2694282780169381,0.0
2016-08-16,100000.0,0.0,0.0,0.0,0.0,0.26904017054079915,0.0
2016-08-17,100000.0,0.0,0.0,0.0,0.0,0.2791333719114039,0.0
2016-08-18,100000.0,0.0,0.0,0.0,0.0,0.29759218211495186,0.0
2016-08-19,100000.0,0.0,0.0,0.0,0.0,0.32835689245505084,0.0
2016-08-22,100000.0,0.0,0.0,0.0,0.0,0.34289979731053694,0.0
2016-08-23,100000.0,0.0,0.0,0.0,0.0,0.36888578833671676,0.0
2016-08-24,100000.0,0.0,0.0,0.0,0.0,0.5828106075151603,0.0
2016-08-25,100000.0,0.0,0.0,0.0,0.0,0.8049225219803117,0.0
2016-08-26,100000.0,0.0,0.0,0.0,0.0,1.0,0.0
2016-08-29,100000.0,0.0,0.0,0.0,0.0,1.0,0.0
2016-08-30,100000.0,0.0,0.0,0.0,0.0,1.0,0.0
2016-08-31,100000.0,0.0,0.0,0.0,0.0,1.0,0.0
2016-09-01,100000.0,0.0,0.0,0.0,0.0,1.0,0.0
2016-09-02,100000.0,0.0,0.0,0.0,0.0,1.0,0.0
2016-09-06,100000.0,0.0,0.0,0.0,0.0,1.0,0.0
2016-09-07,100000.0,0.0,0.0,0.0,0.0,1.0,0.0
2016-09-08,100000.0,0.0,0.0,0.0,0.0,1.0,0.0
2016-09-09,100000.0,0.0,0.0,0.0,0.0,1.0,0.0
2016-09-12,100000.0,0.0,0.0,0.0,0.0,1.0,0.0
2016-09-13,100000.0,0.0,0.0,0.0,0.0,1.0,0.0
2016-09-14,100000.0,0.0,0.0,0.0,0.0,0.9998661104435328,0.0
2016-09-15,100000.0,0.0,0.0,0.0,0.0,0.9998661104435328,0.0
2016-09-16,100000.0,0.0,0.0,0.0,0.0,0.9998661104435328,0.0
2016-09-19,100000.0,0.0,0.0,0.0,0.0,1.0,0.0
2016-09-20,100000.0,0.0,0.0,0.0,0.0,1.0,0.0
2016-09-21,100000.0,0.0,0.0,0.0,0.0,1.0,0.0
2016-09-22,100000.0,0.0,0.0,0.0,0.0,1.0,0.0
2016-09-23,100000.0,0.0,0.0,0.0,0.0,1.0,0.0
2016-09-26,100000.0,0.0,0.0,0.0,0.0,0.9455380477335789,0.0
2016-09-27,100000.0,0.0,0.0,0.0,0.0,0.8547868935382148,0.0
2016-09-28,100000.0,0.0,0.0,0.0,0.0,0.7688314223867039,0.0
2016-09-29,100000.0,0.0,0.0,0.0,0.0,0.6546104413996753,0.0
2016-09-30,100000.0,0.0,0.0,0.0,0.0,0.5447766086859044,0.0
2016-10-03,100000.0,0.0,0.0,0.0,0.0,0.4113334337528647,0.0
2016-10-04,100000.0,0.0,0.0,0.0,0.0,0.3520038163965684,0.0
2016-10-05,100000.0,0.0,0.0,0.0,0.0,0.3518549166111731,0.0
2016-10-06,100000.0,0.0,0.0,0.0,0.0,0.3853721885865949,0.0
2016-10-07,100000.0,0.0,0.0,0.0,0.0,0.4332542686403573,0.0
2016-10-10,100000.0,0.0,0.0,0.0,0.0,0.4515110992400459,0.0
2016-10-11,100000.0,0.0,0.0,0.0,0.0,0.4666052882830729,0.0
2016-10-12,100000.0,0.0,0.0,0.0,0.0,0.4724207118281772,0.0
2016-10-13,100000.0,0.0,0.0,0.0,0.0,0.47161515464933074,0.0
2016-10-14,100000.0,0.0,0.0,0.0,0.0,0.4649465014065539,0.0
2016-10-17,100000.0,0.0,0.0,0.0,0.0,0.46072419923592606,0.0
2016-10-18,100000.0,0.0,0.0,0.0,0.0,0.49719373092085634,0.0
2016-10-19,100000.0,0.0,0.0,0.0,0.0,0.5145019540829096,0.0
2016-10-20,100000.0,0.0,0.0,0.0,0.0,0.539347286596931,0.0
2016-10-21,100000.0,0.0,0.0,0.0,0.0,0.5781289625542325,0.0
2016-10-24,100000.0,0.0,0.0,0.0,0.0,0.6311187073037187,0.0
2016-10-25,100000.0,0.0,0.0,0.0,0.0,0.6957204740665324,0.0
2016-10-26,100000.0,0.0,0.0,0.0,0.0,0.746758487329877,0.0
2016-10-27,100000.0,0.0,0.0,0.0,0.0,0.8077163393528183,0.0
2016-10-28,100000.0,0.0,0.0,0.0,0.0,0.8968065892574902,0.0
2016-10-31,100000.0,0.0,0.0,0.0,0.0,0.9537999816256019,0.0
2016-11-01,100000.0,0.0,0.0,0.0,0.0,0.9987585868072277,0.0
2016-11-02,100000.0,0.0,0.0,0.0,0.0,0.9914924323173068,0.0
2016-11-03,100000.0,0.0,0.0,0.0,0.0,0.9800261731287319,0.0
2016-11-04,100000.0,0.0,0.0,0.0,0.0,0.9715112403775318,0.0
2016-11-07,100000.0,0.0,0.0,0.0,0.0,0.8326818671708166,0.0
2016-11-08,100000.0,0.0,0.0,0.0,0.0,0.8329513826681031,0.0
2016-11-09,100000.0,0.0,0.0,0.0,0.0,0.8427077286120754,0.0
2016-11-10,100000.0,0.0,0.0,0.0,0.0,0.9888032563087116,0.0
2016-11-11,100000.0,0.0,0.0,0.0,0.0,1.0,0.0
2016-11-14,100000.0,0.0,0.0,0.0,0.0,1.0,0.0
2016-11-15,100000.0,0.0,0.0,0.0,0.0,1.0,0.0
2016-11-16,100000.0,0.0,0.0,0.0,0.0,1.0,0.0
2016-11-17,100000.0,0.0,0.0,0.0,0.0,1.0,0.0
2016-11-18,100000.0,0.0,0.0,0.0,0.0,1.0,0.0
2016-11-21,100000.0,0.0,0.0,0.0,0.0,1.0,0.0
2016-11-22,100000.0,0.0,0.0,0.0,0.0,1.0,0.0
2016-11-23,100000.0,0.0,0.0,0.0,0.0,1.0,0.0
2016-11-25,100000.0,0.0,0.0,0.0,0.0,1.0,0.0
2016-11-28,100000.0,0.0,0.0,0.0,0.0,1.0,0.0
2016-11-29,100000.0,0.0,0.0,0.0,0.0,1.0,0.0
2016-11-30,100000.0,0.0,0.0,0.0,0.0,1.0,0.0
2016-12-01,100000.0,0.0,0.0,0.0,0.0,1.0,0.0
2016-12-02,100000.0,0.0,0.0,0.0,0.0,1.0,0.0
2016-12-05,100000.0,0.0,0.0,0.0,0.0,1.0,0.0
2016-12-06,100000.0,0.0,0.0,0.0,0.0,1.0,0.0
2016-12-07,100000.0,0.0,0.0,0.0,0.0,1.0,0.0
2016-12-08,100000.0,0.0,0.0,0.0,0.0,1.0,0.0
2016-12-09,100000.0,0.0,0.0,0.0,0.0,1.0,0.0
2016-12-12,100000.0,0.0,0.0,0.0,0.0,1.0,0.0
2016-12-13,100000.0,0.0,0.0,0.0,0.0,1.0,0.0
2016-12-14,100000.0,0.0,0.0,0.0,0.0,1.0,0.0
2016-12-15,100000.0,0.0,0.0,0.0,0.0,1.0,0.0
2016-12-16,100000.0,0.0,0.0,0.0,0.0,1.0,0.0
2016-12-19,100000.0,0.0,0.0,0.0,0.0,1.0,0.0
2016-12-20,100000.0,0.0,0.0,0.0,0.0,1.0,0.0
2016-12-21,100000.0,0.0,0.0,0.0,0.0,1.0,0.0
2016-12-22,100000.0,0.0,0.0,0.0,0.0,1.0,0.0
2016-12-23,100000.0,0.0,0.0,0.0,0.0,1.0,0.0
2016-12-27,100000.0,0.0,0.0,0.0,0.0,1.0,0.0
2016-12-28,100000.0,0.0,0.0,0.0,0.0,1.0,0.0
2016-12-29,100000.0,0.0,0.0,0.0,0.0,1.0,0.0
2016-12-30,100000.0,0.0,0.0,0.0,0.0,1.0,0.0
2017-01-03,100000.0,0.0,0.0,0.0,0.0,1.0,0.0
2017-01-04,100000.0,0.0,0.0,0.0,0.0,1.0,0.0
2017-01-05,100000.0,0.0,0.0,0.0,0.0,1.0,0.0
2017-01-06,100000.0,0.0,0.0,0.0,0.0,1.0,0.0
2017-01-09,100000.0,0.0,0.0,0.0,0.0,1.0,0.0
2017-01-10,100000.0,0.0,0.0,0.0,0.0,1.0,0.0
2017-01-11,100000.0,0.0,0.0,0.0,0.0,1.0,0.0
2017-01-12,100000.0,0.0,0.0,0.0,0.0,1.0,0.0
2017-01-13,100000.0,0.0,0.0,0.0,0.0,1.0,0.0
2017-01-17,100000.0,0.0,0.0,0.0,0.0,1.0,0.0
2017-01-18,100000.0,0.0,0.0,0.0,0.0,1.0,0.0
2017-01-19,100000.0,0.0,0.0,0.0,0.0,1.0,0.0
2017-01-20,100000.0,0.0,0.0,0.0,0.0,1.0,0.0
2017-01-23,100000.0,0.0,0.0,0.0,0.0,1.0,0.0
2017-01-24,100000.0,0.0,0.0,0.0,0.0,1.0,0.0
2017-01-25,100000.0,0.0,0.0,0.0,0.0,1.0,0.0
2017-01-26,100000.0,0.0,0.0,0.0,0.0,1.0,0.0
2017-01-27,100000.0,0.0,0.0,0.0,0.0,1.0,0.0
2017-01-30,100000.0,0.0,0.0,0.0,0.0,1.0,0.0
2017-01-31,100000.0,0.0,0.0,0.0,0.0,1.0,0.0
2017-02-01,100000.0,0.0,0.0,0.0,0.0,1.0,0.0
2017-02-02,100000.0,0.0,0.0,0.0,0.0,1.0,0.0
2017-02-03,100000.0,0.0,0.0,0.0,0.0,1.0,0.0
2017-02-06,100000.0,0.0,0.0,0.0,0.0,1.0,0.0
2017-02-07,100000.0,0.0,0.0,0.0,0.0,1.0,0.0
2017-02-08,100000.0,0.0,0.0,0.0,0.0,1.0,0.0
2017-02-09,100000.0,0.0,0.0,0.0,0.0,1.0,0.0
2017-02-10,100000.0,0.0,0.0,0.0,0.0,1.0,0.0
2017-02-13,100000.0,0.0,0.0,0.0,0.0,1.0,0.0
2017-02-14,100000.0,0.0,0.0,0.0,0.0,1.0,0.0
2017-02-15,100000.0,0.0,0.0,0.0,0.0,1.0,0.0
2017-02-16,100000.0,0.0,0.0,0.0,0.0,1.0,0.0
2017-02-17,100000.0,0.0,0.0,0.0,0.0,1.0,0.0
2017-02-21,100000.0,0.0,0.0,0.0,0.0,1.0,0.0
2017-02-22,100000.0,0.0,0.0,0.0,0.0,1.0,0.0
2017-02-23,100000.0,0.0,0.0,0.0,0.0,1.0,0.0
2017-02-24,100000.0,0.0,0.0,0.0,0.0,1.0,0.0
2017-02-27,100000.0,0.0,0.0,0.0,0.0,1.0,0.0
2017-02-28,100000.0,0.0,0.0,0.0,0.0,1.0,0.0
2017-03-01,100000.0,0.0,0.0,0.0,0.0,1.0,0.0
2017-03-02,100000.0,0.0,0.0,0.0,0.0,1.0,0.0
2017-03-03,100000.0,0.0,0.0,0.0,0.0,1.0,0.0
2017-03-06,100000.0,0.0,0.0,0.0,0.0,1.0,0.0
2017-03-07,100000.0,0.0,0.0,0.0,0.0,1.0,0.0
2017-03-08,100000.0,0.0,0.0,0.0,0.0,1.0,0.0
2017-03-09,100000.0,0.0,0.0,0.0,0.0,1.0,0.0
2017-03-10,100000.0,0.0,0.0,0.0,0.0,1.0,0.0
2017-03-13,100000.0,0.0,0.0,0.0,0.0,1.0,0.0
2017-03-14,100000.0,0.0,0.0,0.0,0.0,1.0,0.0
2017-03-15,100000.0,0.0,0.0,0.0,0.0,1.0,0.0
2017-03-16,100000.0,0.0,0.0,0.0,0.0,1.0,0.0
2017-03-17,100000.0,0.0,0.0,0.0,0.0,1.0,0.0
2017-03-20,100000.0,0.0,0.0,0.0,0.0,1.0,0.0
2017-03-21,100000.0,0.0,0.0,0.0,0.0,1.0,0.0
2017-03-22,100000.0,0.0,0.0,0.0,0.0,1.0,0.0
2017-03-23,100000.0,0.0,0.0,0.0,0.0,1.0,0.0
2017-03-24,100000.0,0.0,0.0,0.0,0.0,1.0,0.0
2017-03-27,100000.0,0.0,0.0,0.0,0.0,1.0,0.0
2017-03-28,100000.0,0.0,0.0,0.0,0.0,1.0,0.0
2017-03-29,100000.0,0.0,0.0,0.0,0.0,1.0,0.0
2017-03-30,100000.0,0.0,0.0,0.0,0.0,1.0,0.0
2017-03-31,100000.0,0.0,0.0,0.0,0.0,1.0,0.0
2017-04-03,100000.0,0.0,0.0,0.0,0.0,1.0,0.0
2017-04-04,100000.0,0.0,0.0,0.0,0.0,1.0,0.0
2017-04-05,100000.0,0.0,0.0,0.0,0.0,1.0,0.0
2017-04-06,100000.0,0.0,0.0,0.0,0.0,1.0,0.0
2017-04-07,100000.0,0.0,0.0,0.0,0.0,1.0,0.0
2017-04-10,100000.0,0.0,0.0,0.0,0.0,1.0,0.0
2017-04-11,100000.0,0.0,0.0,0.0,0.0,1.0,0.0
2017-04-12,100000.0,0.0,0.0,0.0,0.0,1.0,0.0
2017-04-13,100000.0,0.0,0.0,0.0,0.0,1.0,0.0
2017-04-17,100000.0,0.0,0.0,0.0,0.0,1.0,0.0
2017-04-18,100000.0,0.0,0.0,0.0,0.0,1.0,0.0
2017-04-19,100000.0,0.0,0.0,0.0,0.0,1.0,0.0
2017-04-20,100000.0,0.0,0.0,0.0,0.0,1.0,0.0
2017-04-21,100000.0,0.0,0.0,0.0,0.0,1.0,0.0
2017-04-24,100000.0,0.0,0.0,0.0,0.0,1.0,0.0
2017-04-25,100000.0,0.0,0.0,0.0,0.0,1.0,0.0
2017-04-26,100000.0,0.0,0.0,0.0,0.0,1.0,0.0
2017-04-27,100000.0,0.0,0.0,0.0,0.0,1.0,0.0
2017-04-28,100000.0,0.0,0.0,0.0,0.0,1.0,0.0
2017-05-01,100000.0,0.0,0.0,0.0,0.0,1.0,1.3500000000000003
2017-05-02,99798.19415561124,-0.0020180584438875826,0.0068222827205695995,0.004173055679672774,-0.0020180584438875666,1.0,0.0
2017-05-03,98915.05977313934,-0.008849202031600667,0.03034941577048936,0.01868932980731754,-0.010849402268606645,0.7000000000000001,0.0
2017-05-04,98112.72592930385,-0.008111341646819259,0.03965193893355185,0.02481796503559343,-0.018872740706961485,0.4000000000000001,0.0
2017-05-05,98996.35467135784,0.009006260234688535,0.05190975897563323,0.03148384096850995,-0.010036453286421602,0.10000000000000002,0.0
2017-05-08,99433.47400195217,0.0044155093593643,0.054477207713849785,0.03289245248790991,-0.005665259980478295,0.10000000000000002,0.0
2017-05-09,100384.4362864515,0.009563804282656907,0.06382658087180641,0.03849486505288644,0.0,0.10000000000000002,0.0
2017-05-10,102908.46292800864,0.025143605273179048,0.10575368966349788,0.06456343037693556,0.0,0.10000000000000002,0.0
2017-05-11,103382.99404404564,0.004611196227553904,0.10617546013722469,0.06509221977078354,0.0,0.10000000000000002,0.0
2017-05-12,104233.5900613635,0.008227620269494862,0.10830239726382238,0.06693429569238599,0.0,0.10000000000000002,0.0
2017-05-15,104595.11897017874,0.003468449168856136,0.1081686324521779,0.06713689702270878,0.0,0.10000000000000002,0.0
2017-05-16,104844.7079024676,0.0023862388106277166,0.10789605846836862,0.06718345524007516,0.0,0.10000000000000002,0.0
2017-05-17,102275.56574285502,-0.024504261693423235,0.1408680712437376,0.08530120202454038,-0.024504261693423256,0.10000000000000002,0.0
2017-05-18,104015.33066044131,0.017010562639765414,0.15065535220785078,0.09191101349693995,-0.007910530332134938,0.10000000000000002,0.0
2017-05-19,104481.62799496143,0.004482967381436831,0.1507314974092826,0.09221434358967766,-0.0034630256001470065,0.10000000000000002,0.0
2017-05-22,105397.1672862921,0.008762682099237695,0.15214644019511958,0.09362922390681191,0.0,0.10000000000000002,0.0
2017-05-23,104633.40496581799,-0.007246516582362084,0.15553952705144375,0.09516100513066013,-0.007246516582362123,0.10000000000000002,0.0
2017-05-24,105746.8855382496,0.0106417312214524,0.15787047770796564,0.09725102030906159,0.0,0.10000000000000002,0.0
2017-05-25,107006.75373532964,0.011913998134955417,0.16052820553419242,0.09975745091028763,0.0,0.10000000000000002,0.0
2017-05-26,107962.43507533924,0.008931037590144797,0.16117561201291386,0.10094508996540313,0.0,0.10000000000000002,0.0
2017-05-30,108988.01672912845,0.00949943054798208,0.16175244619515516,0.10223600541723432,0.0,0.10000000000000002,0.0
2017-05-31,109145.30419282251,0.0014431629129005863,0.16138033036113883,0.1021763983575207,0.0,0.10000000000000002,0.0
2017-06-01,109315.1278842012,0.00155594134474768,0.16016825211097824,0.10206540170499091,0.0,0.10000000000000002,1.3058142385953793
2017-06-02,109788.1245709648,0.004326909696018122,0.15313046982137232,0.10175806103308228,0.0,0.15,0.0
2017-06-05,109855.73268284198,0.0006158053263172203,0.14686017009612842,0.10135363500673042,0.0,0.19999999999999998,0.0
2017-06-06,109756.413313638,-0.000904089088283766,0.1477914763437185,0.10147706987346289,-0.0009040890882837919,0.25,0.0
2017-06-07,109923.99068294598,0.001526811639052994,0.14824320977123553,0.10146065325339042,0.0,0.3666666666666667,0.0
2017-06-08,110233.2351226644,0.0028132570314916006,0.14741139193801522,0.10139592747730032,0.0,0.48333333333333334,0.0
2017-06-09,109242.8997283231,-0.008984000090710209,0.13468686970291321,0.10266440617736736,-0.008984000090710192,0.48333333333333334,0.0
2017-06-12,108756.76322361537,-0.004450051270304067,0.13676056051086083,0.10338790093645787,-0.01339407209999821,0.48333333333333334,0.0
2017-06-13,109074.18144741113,0.002918606754994224,0.13523986055700202,0.10330559932329883,-0.010514557374311864,0.6166666666666667,0.0
2017-06-14,109072.45299583771,-1.5846569284216905e-05,0.13536073747923047,0.1033136802296592,-0.010530237323934112,0.8666666666666667,0.0
2017-06-15,109078.60861878925,5.643609162953034e-05,0.13551714069444956,0.10332018956648219,-0.010474395517742983,1.0,0.0
2017-06-16,109158.90837104921,0.0007361640680676462,0.09816627402037552,0.10105075043917426,-0.009745942323290274,1.0,0.0
2017-06-19,109566.32547354237,0.003732330311588372,0.08501023303625226,0.10032018023803109,-0.006049987087650183,1.0,0.0
2017-06-20,109602.76507695045,0.0003325803183651388,0.08500237436720107,0.10030356161662747,-0.005719418875916792,1.0,0.0
2017-06-21,109708.2294167713,0.0009622415980727883,0.08191507473677194,0.10008247472867027,-0.0047626807406031995,1.0,0.0
2017-06-22,109700.46133594729,-7.080672858639225e-05,0.07562546386198075,0.09970911332978598,-0.004833150239347086,1.0,0.0
2017-06-23,109455.0743211589,-0.0022368822500837826,0.07089321040110245,0.099640227892828,-0.007059221301448517,1.0,0.0
2017-06-26,109273.34186679416,-0.0016603383213783518,0.061552265129500794,0.09921947312472483,-0.00870783892718103,1.0,0.0
2017-06-27,109034.7162561917,-0.0021837495451849653,0.055556652192926326,0.09906181039992096,-0.010872572733069213,1.0,0.0
2017-06-28,109350.05593676906,0.0028921034639683985,0.046418888748990667,0.09851660388655537,-0.008011913874364297,1.0,0.0
2017-06-29,109030.74767830415,-0.0029200557396106275,0.047309086885040125,0.09887970157623055,-0.010908574378880853,1.0,0.0
2017-06-30,108501.8601755963,-0.004850810564633878,0.04960849756706673,0.099690257119589,-0.015706469515672544,1.0,0.0
2017-07-03,108112.09324868853,-0.003592260319564944,0.04784047415668942,0.09998827825622794,-0.019242308108035844,1.0,1.420450333332532
2017-07-05,108292.80569743743,0.0016715285341226682,0.04832691385947949,0.0999908477798956,-0.01760294364097821,1.0,0.0
2017-07-06,108221.63220910108,-0.000657231917466472,0.04832022775747678,0.10002895649758703,-0.01824860634204249,1.0,0.0
2017-07-07,109600.39807424872,0.012740205788835723,0.06604491502559963,0.10338018664498935,-0.005740891553363862,0.8666666666666667,0.0
2017-07-10,111029.89206352849,0.013042780997121639,0.0792519723473683,0.10643721959249353,0.0,0.6166666666666667,0.0
2017-07-11,111963.97208786011,0.008412869786428079,0.07642199816530498,0.10698261349845302,0.0,0.3666666666666667,0.0
2017-07-12,113418.54569319618,0.012991443392117663,0.08341853279518903,0.10943322071271616,0.0,0.25,0.0
2017-07-13,112657.09969754878,-0.00671359336335664,0.08837390007227808,0.11093438845057371,-0.006713593363356625,0.19999999999999998,0.0
2017-07-14,113560.91199577146,0.008022683884541193,0.09080337301624174,0.11162345388011652,0.0,0.15,0.0
2017-07-17,113295.1991045425,-0.002339827028149055,0.09175571927114307,0.11192933113374004,-0.0023398270281490582,0.15,0.0
