date,open,high,low,close,volume
2023-04-03,286.52,288.27,283.95,287.23,16243394.0
2023-04-04,287.18,290.45,285.67,287.18,16599204.0
2023-04-05,285.85,287.15,282.92,284.34,14257721.0
2023-04-06,283.21,292.08,282.03,291.6,19155130.0
2023-04-10,289.13,289.6,284.71,289.39,15761746.0
2023-04-11,285.72,285.98,281.64,282.83,17917964.0
2023-04-12,284.79,287.01,281.96,283.49,17605390.0
2023-04-13,283.59,289.9,283.17,289.84,14714355.0
2023-04-14,286.89,288.48,283.69,286.14,13689362.0
2023-04-17,289.93,291.6,286.16,288.8,14474320.0
2023-04-18,291.61,291.78,287.01,288.37,12012202.0
2023-04-19,285.99,289.05,284.54,288.45,10890923.0
2023-04-20,285.25,289.03,285.08,286.11,13321438.0
2023-04-21,285.08,286.27,283.06,285.76,12443255.0
2023-04-24,282.07,284.95,278.72,281.77,17323026.0
2023-04-25,279.37,281.6,275.37,275.42,21466149.0
2023-04-26,296.7,299.57,292.73,295.37,42377115.0
2023-04-27,295.76,305.2,295.25,304.83,29471732.0
2023-04-28,304.17,308.93,303.31,307.26,22570792.0
2023-05-01,306.8,308.6,305.15,305.56,13823104.0
2023-05-02,307.77,309.18,303.91,305.41,15985061.0
2023-05-03,306.67,308.61,304.09,304.4,13894887.0
2023-05-04,306.46,307.77,303.4,305.41,13878819.0
2023-05-05,305.72,311.97,304.27,310.65,16469887.0
2023-05-08,310.12,310.2,306.09,308.65,13909160.0
2023-05-09,308.04,310.04,306.31,307.0,13418119.0
2023-05-10,308.62,313.0,307.67,312.31,17653441.0
2023-05-11,310.14,311.12,306.26,310.11,17121991.0
2023-05-12,310.54,310.65,306.6,308.97,11997505.0
2023-05-15,309.18,309.91,307.59,309.46,9803117.0
2023-05-16,309.83,313.71,309.83,311.74,15676354.0
2023-05-17,312.29,314.43,310.74,314.0,12283997.0
2023-05-18,314.53,319.04,313.72,318.52,15248357.0
2023-05-19,316.74,318.75,316.37,318.34,14116495.0
2023-05-22,318.6,322.59,318.01,321.18,13832863.0
2023-05-23,320.03,322.72,315.25,315.26,18014843.0
