date,open,high,low,close,volume
2016-03-28,59.53,59.75,59.18,59.4,9284929.0
2016-03-29,59.33,59.33,58.53,59.03,13624326.0
2016-03-30,59.46,60.23,59.38,59.71,11400000.0
2016-03-31,59.45,59.93,59.11,59.22,11475960.0
2016-04-01,59.02,60.06,58.56,59.87,12469526.0
2016-04-04,59.44,59.57,58.96,59.2,10661895.0
2016-04-05,58.59,58.83,58.21,58.36,11152340.0
2016-04-06,58.2,58.88,57.95,58.81,10303314.0
2016-04-07,58.26,58.43,57.06,57.32,16629037.0
2016-04-08,57.71,58.58,57.69,57.74,11931715.0
2016-04-11,57.91,58.88,57.91,58.2,15335114.0
2016-04-12,58.34,59.39,58.2,59.28,15475432.0
2016-04-13,60.48,62.16,60.38,61.79,32938249.0
2016-04-14,61.66,62.91,61.6,62.59,21536182.0
2016-04-15,62.88,62.9,61.45,61.87,16384642.0
2016-04-18,61.64,62.58,61.53,62.27,11024055.0
2016-04-19,62.55,63.48,62.54,63.32,16808823.0
2016-04-20,63.47,64.31,63.14,64.24,12511404.0
2016-04-21,64.29,64.66,63.34,63.6,13026433.0
2016-04-22,63.64,64.38,63.64,63.97,9683209.0
2016-04-25,63.6,63.95,63.14,63.6,9077849.0
2016-04-26,63.75,64.07,63.33,63.93,9980339.0
2016-04-27,63.86,64.64,63.6,64.11,11960803.0
2016-04-28,63.64,64.42,63.35,63.6,10556816.0
2016-04-29,63.09,63.61,62.7,63.2,12463434.0
2016-05-02,63.69,64.0,63.14,63.79,8666922.0
2016-05-03,62.9,62.91,61.8,62.56,16523610.0
2016-05-04,61.75,62.26,61.27,61.57,14832860.0
2016-05-05,61.6,62.0,61.06,61.24,12403301.0
2016-05-06,60.7,61.68,60.59,61.6,9642172.0
2016-05-09,61.37,61.89,61.05,61.21,8686772.0
2016-05-10,61.55,62.26,61.35,62.04,9939780.0
2016-05-11,61.97,62.6,61.81,61.81,9218918.0
2016-05-12,62.27,62.56,61.37,61.77,9326096.0
2016-05-13,61.7,62.41,61.02,61.2,12031632.0
2016-05-16,61.21,61.99,61.0,61.66,9165888.0
2016-05-17,61.43,62.16,61.15,61.66,9753285.0
2016-05-18,61.7,64.17,61.69,64.04,20844276.0
2016-05-19,63.53,64.22,62.9,63.39,14061644.0
2016-05-20,63.86,64.19,63.37,63.51,9863924.0
2016-05-23,63.45,63.87,63.16,63.46,7410561.0
2016-05-24,63.94,64.77,63.81,64.54,11499070.0
2016-05-25,64.94,66.2,64.92,65.52,15232329.0
2016-05-26,65.57,65.58,64.91,65.03,7981811.0
2016-05-27,65.2,65.46,65.05,65.43,7793775.0
2016-05-31,65.73,65.82,64.96,65.27,11166657.0
2016-06-01,64.76,65.92,64.26,65.69,11854588.0
2016-06-02,65.52,65.81,65.16,65.81,9131237.0
2016-06-03,64.25,64.86,63.55,64.64,17221030.0
2016-06-06,64.64,65.76,64.6,65.28,11391485.0
2016-06-07,65.45,65.74,65.04,65.06,7785054.0
2016-06-08,64.93,65.48,64.92,65.25,6888197.0
2016-06-09,64.79,64.9,64.27,64.75,9089645.0
2016-06-10,63.93,64.07,63.58,63.84,13741923.0
2016-06-13,63.48,64.34,63.26,63.27,12050890.0
2016-06-14,62.68,63.47,61.68,62.08,17046118.0
2016-06-15,62.41,62.98,61.91,61.97,13814614.0
2016-06-16,61.47,62.3,60.9,62.22,14795306.0
2016-06-17,62.3,62.71,61.93,62.28,12188087.0
2016-06-20,63.45,63.85,62.34,62.37,10571658.0
2016-06-21,62.62,63.0,62.14,62.95,9416357.0
2016-06-22,62.95,63.71,62.68,62.71,10513264.0
2016-06-23,63.7,64.15,63.53,64.05,11823062.0
2016-06-24,60.48,61.7,59.34,59.6,36235337.0
2016-06-27,58.76,58.76,57.05,57.61,31954814.0
2016-06-28,59.19,59.55,58.26,59.52,24884353.0
2016-06-29,60.33,61.21,60.0,61.2,18107419.0
2016-06-30,61.63,62.19,61.02,62.14,16188714.0
2016-07-01,61.52,62.02,61.16,61.26,11357140.0
2016-07-05,60.45,60.6,59.1,59.55,19310365.0
2016-07-06,59.01,60.29,58.76,60.19,16366692.0
2016-07-07,60.52,61.14,60.16,60.58,11126223.0
2016-07-08,61.33,62.17,61.33,61.83,14263830.0
2016-07-11,62.42,62.95,62.14,62.27,11075030.0
2016-07-12,63.02,63.56,62.89,63.2,13850098.0
2016-07-13,63.0,63.43,62.64,63.16,15204046.0
2016-07-14,64.74,64.98,64.05,64.12,25276545.0
2016-07-15,64.74,64.8,63.61,64.18,14604892.0
2016-07-18,64.13,64.4,63.9,63.96,9354842.0
2016-07-19,63.61,64.1,63.46,63.86,8160001.0
2016-07-20,64.11,64.23,63.71,63.93,8163853.0
2016-07-21,64.0,64.18,63.63,63.69,7358176.0
2016-07-22,63.9,64.09,63.6,64.04,6420534.0
2016-07-25,63.98,64.17,63.67,63.87,6349038.0
2016-07-26,63.98,64.26,63.71,64.13,6398098.0
2016-07-27,64.08,64.69,64.06,64.33,10010898.0
2016-07-28,64.0,64.19,63.72,64.1,7582824.0
2016-07-29,63.8,64.29,63.75,63.97,7463023.0
2016-08-01,64.15,64.31,63.61,63.8,9063904.0
2016-08-02,63.59,64.01,63.38,63.65,11998704.0
